TRACTCE10,BLOCKCE10,GEOID10,CTBLOCK,PLACE,CITY,TotalPop,Hispanic,White,Black,AmerIndian,Asian,Hawaii_Pac,Other,TwoPlus,TotUnits,OccUnits,VacUnits,ORIG_FID,POINT_X,POINT_Y
15601,1006,6.07E+13,156011006,21712,5,21,6,15,0,0,0,0,0,0,18,15,3,339,-116.9297186,32.79878155
13314,1029,6.07E+13,133141029,13392,2,80,33,24,1,1,16,0,0,5,20,20,0,340,-116.9502261,32.64501664
15602,1007,6.07E+13,156021007,30703,19,90,20,62,0,0,1,0,0,7,25,24,1,341,-116.9114312,32.79564516
13310,1038,6.07E+13,133101038,13392,2,202,56,22,4,0,105,3,4,8,54,54,0,343,-117.0173435,32.61864318
16701,1023,6.07E+13,167011023,70224,16,153,26,109,2,0,5,3,0,8,62,58,4,347,-116.9606648,32.83404882
16701,1024,6.07E+13,167011024,70224,16,211,59,119,10,1,14,0,0,8,59,59,0,348,-116.9607542,32.83586499
16504,4010,6.07E+13,165044010,7624,19,24,7,16,0,0,1,0,0,0,11,10,1,349,-116.9576018,32.81455091
16502,2004,6.07E+13,165022004,7624,19,13,1,11,0,0,0,0,0,1,3,3,0,350,-116.9412923,32.81125246
16701,1062,6.07E+13,167011062,85992,19,19,6,4,9,0,0,0,0,0,7,7,0,351,-116.9349537,32.8237683
15404,1004,6.07E+13,154041004,21712,5,90,21,62,4,0,1,0,0,2,33,32,1,352,-116.9475528,32.78689498
13310,2057,6.07E+13,133102057,13392,2,38,25,5,1,0,7,0,0,0,11,10,1,359,-116.9901986,32.63149877
13310,2054,6.07E+13,133102054,13392,2,58,27,14,3,0,14,0,0,0,18,15,3,360,-116.9895627,32.62985109
14101,1015,6.07E+13,141011015,41124,10,111,29,36,35,0,6,0,0,5,37,37,0,366,-117.0346671,32.72339758
12200,2014,6.07E+13,122002014,99999,19,175,132,24,1,0,16,0,0,2,49,47,2,368,-117.0699887,32.66351346
8002,2017,6.07E+13,80022017,66000,14,39,3,34,0,0,1,0,0,1,10,10,0,372,-117.2397182,32.80575085
7907,2012,6.07E+13,79072012,66000,14,129,18,90,10,4,4,0,1,2,20,19,1,373,-117.240813,32.79644614
7907,1004,6.07E+13,79071004,66000,14,95,9,77,0,0,3,0,2,4,44,42,2,374,-117.2432595,32.79801568
7908,2017,6.07E+13,79082017,66000,14,47,6,40,0,0,1,0,0,0,25,24,1,375,-117.2331764,32.79712713
7908,2025,6.07E+13,79082025,66000,14,55,6,46,1,0,0,0,0,2,31,28,3,376,-117.2328888,32.7962106
7903,4001,6.07E+13,79034001,66000,14,77,4,69,0,0,2,0,0,2,51,49,2,377,-117.2412914,32.80440898
7903,1003,6.07E+13,79031003,66000,14,90,9,76,0,0,3,0,0,2,53,49,4,378,-117.2333801,32.80416186
7908,2009,6.07E+13,79082009,66000,14,75,21,49,0,0,4,0,0,1,45,43,2,379,-117.2334596,32.79806459
7002,2007,6.07E+13,70022007,66000,14,12,0,12,0,0,0,0,0,0,5,5,0,380,-117.2418019,32.7327839
7302,2021,6.07E+13,73022021,66000,14,21,0,21,0,0,0,0,0,0,8,8,0,381,-117.2421229,32.73458933
7800,1007,6.07E+13,78001007,66000,14,20,8,8,1,0,0,0,2,1,10,10,0,382,-117.2211927,32.80510567
17029,2042,6.07E+13,170292042,66000,14,1,0,1,0,0,0,0,0,0,1,1,0,383,-117.2247517,32.98071223
9106,3012,6.07E+13,91063012,66000,14,41,16,18,0,0,6,0,0,1,18,17,1,386,-117.1994156,32.77091261
9106,1057,6.07E+13,91061057,66000,14,17,4,13,0,0,0,0,0,0,10,10,0,387,-117.2040626,32.77466967
9104,1002,6.07E+13,91041002,66000,14,15,0,15,0,0,0,0,0,0,5,4,1,389,-117.2019115,32.7836471
100,1007,6.07E+13,1001007,66000,14,36,3,30,1,0,0,0,0,2,13,13,0,390,-117.1843682,32.75357197
11100,1011,6.07E+13,111001011,16378,3,47,4,39,0,0,0,0,0,4,19,18,1,391,-117.1766968,32.69792807
8503,2009,6.07E+13,85032009,66000,14,77,34,25,0,0,18,0,0,0,24,22,2,392,-117.2048635,32.82091256
8503,3011,6.07E+13,85033011,66000,14,97,50,34,0,0,9,0,4,0,23,23,0,393,-117.2014762,32.8155877
9107,1003,6.07E+13,91071003,66000,14,70,19,32,4,0,8,0,0,7,31,31,0,394,-117.1883965,32.7687976
8600,3005,6.07E+13,86003005,66000,14,74,42,3,7,0,22,0,0,0,20,19,1,395,-117.1745057,32.78592199
10800,1028,6.07E+13,108001028,16378,3,85,6,74,3,1,1,0,0,0,41,38,3,396,-117.1806199,32.68888932
8330,1007,6.07E+13,83301007,66000,14,203,20,126,0,2,46,1,0,8,69,68,1,397,-117.2227291,32.95345666
8327,1004,6.07E+13,83271004,66000,14,274,12,172,2,0,75,0,0,13,127,121,6,398,-117.2349129,32.95948492
8347,1011,6.07E+13,83471011,66000,14,146,9,67,3,0,66,0,0,1,49,49,0,399,-117.1578559,32.92280991
17106,1040,6.07E+13,171061040,99999,19,33,3,30,0,0,0,0,0,0,14,12,2,400,-117.2105397,33.00270213
17109,1007,6.07E+13,171091007,11194,1,45,5,36,0,0,4,0,0,0,13,13,0,401,-117.2346595,33.06901643
17015,3016,6.07E+13,170153016,66000,14,77,4,47,1,0,22,0,0,3,32,31,1,402,-117.0696223,33.0230301
17306,1008,6.07E+13,173061008,72506,17,26,3,14,5,0,4,0,0,0,13,13,0,403,-117.2484358,32.99336435
17306,1004,6.07E+13,173061004,72506,17,134,5,119,0,0,9,0,0,1,90,77,13,404,-117.2497749,32.99444596
17306,1000,6.07E+13,173061000,72506,17,226,16,200,0,0,10,0,0,0,116,110,6,405,-117.2429919,32.99357621
17305,2016,6.07E+13,173052016,72506,17,27,0,22,0,0,1,0,0,4,14,13,1,406,-117.2456749,33.0019218
13801,3005,6.07E+13,138013005,73696,19,56,22,7,10,0,0,2,0,15,19,19,0,407,-117.0133773,32.74001882
3902,3005,6.07E+13,39023005,66000,14,7,7,0,0,0,0,0,0,0,2,2,0,409,-117.128824,32.69479292
16701,1061,6.07E+13,167011061,85992,19,222,59,131,23,2,3,0,0,4,81,76,5,410,-116.9344823,32.82314679
16605,4036,6.07E+13,166054036,70224,16,13,0,11,0,0,0,2,0,0,10,10,0,411,-117.0141321,32.83534641
16616,2013,6.07E+13,166162013,21712,5,10,0,8,0,0,2,0,0,0,3,3,0,412,-116.9962731,32.82812128
8310,3006,6.07E+13,83103006,66000,14,75,7,63,0,0,1,0,4,0,29,29,0,415,-117.2495412,32.81895101
19105,3058,6.07E+13,191053058,99999,19,11,0,6,0,0,4,0,0,1,4,4,0,423,-117.0654005,33.21502131
19105,2052,6.07E+13,191052052,33532,19,8,0,8,0,0,0,0,0,0,4,4,0,424,-117.1181863,33.20827147
19105,2024,6.07E+13,191052024,33532,19,72,5,63,0,1,1,0,0,2,30,28,2,425,-117.1168436,33.22936245
19105,2011,6.07E+13,191052011,33532,19,43,3,39,0,0,1,0,0,0,20,17,3,426,-117.1230704,33.23731572
19103,1027,6.07E+13,191031027,99999,19,15,0,13,0,0,1,0,0,1,6,5,1,432,-117.0396712,33.28706433
19106,1042,6.07E+13,191061042,99999,19,36,18,0,0,18,0,0,0,0,12,12,0,433,-116.9487969,33.2641917
19106,1002,6.07E+13,191061002,99999,19,83,57,5,0,20,0,0,0,1,16,16,0,434,-116.9514219,33.27237961
19105,2036,6.07E+13,191052036,33532,19,1,1,0,0,0,0,0,0,0,1,1,0,435,-117.1193914,33.22669375
19105,2017,6.07E+13,191052017,33532,19,10,1,9,0,0,0,0,0,0,4,4,0,436,-117.1029042,33.2255664
19105,2074,6.07E+13,191052074,33532,19,9,0,9,0,0,0,0,0,0,6,4,2,437,-117.0926929,33.21523687
19106,1065,6.07E+13,191061065,81736,19,9,3,6,0,0,0,0,0,0,4,3,1,440,-116.995276,33.27185543
19106,4013,6.07E+13,191064013,81736,19,33,2,26,0,0,0,4,0,1,12,11,1,441,-116.9818835,33.23724711
19106,3005,6.07E+13,191063005,81736,19,9,5,4,0,0,0,0,0,0,3,3,0,442,-117.0323794,33.21534275
19106,3010,6.07E+13,191063010,81736,19,3,2,1,0,0,0,0,0,0,1,1,0,443,-117.0331515,33.20735056
19107,1110,6.07E+13,191071110,99999,19,17,0,17,0,0,0,0,0,0,10,10,0,444,-116.9438409,33.20786907
19106,1100,6.07E+13,191061100,81736,19,49,16,27,0,0,0,0,0,6,11,11,0,446,-117.0179488,33.25353637
19106,3034,6.07E+13,191063034,81736,19,16,3,13,0,0,0,0,0,0,5,5,0,448,-117.0158182,33.2075291
19107,1042,6.07E+13,191071042,99999,19,7,2,0,0,5,0,0,0,0,1,1,0,449,-116.9659125,33.20116049
19107,1029,6.07E+13,191071029,99999,19,6,0,3,2,0,1,0,0,0,3,3,0,450,-116.9503552,33.22090571
19106,1029,6.07E+13,191061029,99999,19,2,0,2,0,0,0,0,0,0,1,1,0,454,-116.9901857,33.28617107
19106,3044,6.07E+13,191063044,81736,19,5,2,3,0,0,0,0,0,0,3,3,0,455,-117.0005543,33.21262686
19103,3030,6.07E+13,191033030,81736,19,60,12,42,1,1,0,0,2,2,20,20,0,456,-117.0466973,33.26380717
19105,2080,6.07E+13,191052080,33532,19,22,0,22,0,0,0,0,0,0,11,11,0,459,-117.1172054,33.23460761
21000,1395,6.07E+13,210001395,99999,19,1,0,1,0,0,0,0,0,0,4,1,3,475,-116.184521,32.65442227
21000,1357,6.07E+13,210001357,99999,19,9,0,9,0,0,0,0,0,0,10,5,5,476,-116.1809535,32.6545174
19002,1024,6.07E+13,190021024,59248,19,12,0,12,0,0,0,0,0,0,5,5,0,481,-117.1377782,33.39879697
19001,1069,6.07E+13,190011069,99999,19,2,0,2,0,0,0,0,0,0,3,2,1,482,-117.3217653,33.44179381
18906,1002,6.07E+13,189061002,23462,19,48,44,4,0,0,0,0,0,0,11,11,0,485,-117.2528403,33.37074814
18905,3003,6.07E+13,189053003,23462,19,100,67,28,0,0,5,0,0,0,25,23,2,486,-117.2358152,33.3744959
18905,3005,6.07E+13,189053005,23462,19,203,107,92,0,0,4,0,0,0,59,55,4,487,-117.2332204,33.37426859
18905,1008,6.07E+13,189051008,23462,19,209,178,28,0,0,1,0,0,2,48,47,1,489,-117.2567864,33.37443841
18904,4007,6.07E+13,189044007,23462,19,28,21,7,0,0,0,0,0,0,9,8,1,490,-117.2436233,33.37691072
18904,4008,6.07E+13,189044008,23462,19,135,70,54,3,0,0,2,1,5,42,40,2,491,-117.2423002,33.37841575
18904,4003,6.07E+13,189044003,23462,19,48,16,30,0,0,2,0,0,0,17,14,3,492,-117.2411628,33.38108091
18904,2010,6.07E+13,189042010,23462,19,81,65,9,0,6,0,0,0,1,20,17,3,497,-117.2529797,33.38420136
18903,2004,6.07E+13,189032004,23462,19,35,3,32,0,0,0,0,0,0,30,26,4,498,-117.2389236,33.38872781
21303,1033,6.07E+13,213031033,37120,19,46,14,26,4,0,0,2,0,0,13,13,0,499,-116.8920443,32.74100287
21302,2059,6.07E+13,213022059,99999,19,5,1,4,0,0,0,0,0,0,2,2,0,500,-116.7582995,32.7587734
21302,2052,6.07E+13,213022052,99999,19,1,1,0,0,0,0,0,0,0,1,1,0,501,-116.7857211,32.75680608
21302,2058,6.07E+13,213022058,99999,19,51,5,44,2,0,0,0,0,0,21,20,1,502,-116.7623019,32.76277506
21302,2051,6.07E+13,213022051,99999,19,2,0,2,0,0,0,0,0,0,1,1,0,505,-116.7754738,32.75802182
21302,2056,6.07E+13,213022056,99999,19,70,27,43,0,0,0,0,0,0,21,19,2,506,-116.7531165,32.76302282
21302,2090,6.07E+13,213022090,99999,19,2,0,0,0,0,0,2,0,0,1,1,0,507,-116.7701637,32.72549964
21302,1003,6.07E+13,213021003,99999,19,2,0,1,0,0,1,0,0,0,1,1,0,508,-116.7233063,32.66362793
21302,1157,6.07E+13,213021157,99999,19,3,3,0,0,0,0,0,0,0,1,1,0,509,-116.8055923,32.67009015
21304,1038,6.07E+13,213041038,37120,19,12,0,12,0,0,0,0,0,0,3,3,0,511,-116.8207845,32.7129698
16612,1018,6.07E+13,166121018,70224,16,112,36,68,0,1,2,1,0,4,32,32,0,513,-116.9924814,32.85648316
16612,1016,6.07E+13,166121016,70224,16,628,91,465,9,2,31,2,0,28,206,201,5,514,-116.9932022,32.85915
16609,1011,6.07E+13,166091011,70224,16,95,14,73,0,4,4,0,0,0,32,32,0,515,-116.977513,32.86796517
16608,1002,6.07E+13,166081002,70224,16,68,8,56,0,0,0,0,0,4,23,23,0,516,-116.9658547,32.86535197
16607,3008,6.07E+13,166073008,70224,16,58,2,53,0,0,3,0,0,0,21,20,1,517,-116.9624482,32.85587847
16606,1019,6.07E+13,166061019,70224,16,20,0,19,0,0,0,0,0,1,7,7,0,518,-116.9969527,32.84021993
16502,2012,6.07E+13,165022012,7624,19,182,76,93,6,0,1,0,0,6,59,58,1,519,-116.9424641,32.80922792
16503,2014,6.07E+13,165032014,7624,19,22,2,19,0,0,1,0,0,0,15,14,1,520,-116.9547464,32.8203309
16402,4006,6.07E+13,164024006,21712,5,175,55,72,12,0,15,0,0,21,59,56,3,521,-116.930316,32.80128705
16301,1001,6.07E+13,163011001,21712,5,321,87,173,22,1,13,3,0,22,150,127,23,522,-116.9559547,32.80676797
8324,1001,6.07E+13,83241001,66000,14,118,5,104,0,0,5,0,0,4,74,60,14,524,-117.255112,32.93697621
8324,1004,6.07E+13,83241004,66000,14,37,0,36,0,0,0,0,0,1,21,16,5,525,-117.2485584,32.93461788
8324,3010,6.07E+13,83243010,66000,14,56,8,41,0,0,6,0,0,1,20,19,1,526,-117.2598406,32.94697512
8324,3005,6.07E+13,83243005,66000,14,79,2,75,0,0,2,0,0,0,29,28,1,527,-117.2560863,32.94826214
8324,3003,6.07E+13,83243003,66000,14,44,0,39,0,0,4,0,1,0,20,17,3,528,-117.2537148,32.94802929
8324,2021,6.07E+13,83242021,66000,14,43,3,40,0,0,0,0,0,0,16,16,0,529,-117.2494273,32.95159876
17047,1006,6.07E+13,170471006,66000,14,54,8,30,0,0,14,0,0,2,18,17,1,530,-117.0732327,32.92246417
17047,2000,6.07E+13,170472000,66000,14,422,46,337,3,0,25,2,0,9,154,152,2,531,-117.0757027,32.9143371
17046,2000,6.07E+13,170462000,66000,14,593,64,411,5,0,96,1,0,16,202,200,2,532,-117.0793084,32.91954358
17046,1003,6.07E+13,170461003,66000,14,120,9,96,0,0,11,4,0,0,40,40,0,533,-117.0833565,32.91533476
9506,1000,6.07E+13,95061000,66000,14,67,2,42,6,0,13,1,0,3,25,24,1,534,-117.083986,32.82767544
9506,2004,6.07E+13,95062004,66000,14,19,2,13,0,0,4,0,0,0,6,6,0,535,-117.1025701,32.82613213
9506,1004,6.07E+13,95061004,66000,14,84,1,61,8,0,9,0,0,5,34,34,0,536,-117.0865365,32.82410761
9505,3011,6.07E+13,95053011,66000,14,35,3,29,1,0,2,0,0,0,15,15,0,538,-117.0944043,32.82775881
9505,3009,6.07E+13,95053009,66000,14,33,3,16,0,1,4,0,0,9,13,13,0,540,-117.0964211,32.82766019
17015,2002,6.07E+13,170152002,66000,14,70,11,47,0,0,9,0,0,3,25,24,1,541,-117.0678148,33.02764852
17014,2022,6.07E+13,170142022,66000,14,50,1,49,0,0,0,0,0,0,32,30,2,542,-117.0651455,33.01074576
17014,1020,6.07E+13,170141020,66000,14,58,4,47,0,0,5,0,0,2,34,34,0,543,-117.0720133,33.01540845
17014,1000,6.07E+13,170141000,66000,14,217,7,188,6,1,11,0,0,4,179,166,13,544,-117.0629894,33.0168619
17010,2017,6.07E+13,170102017,58520,13,61,20,28,3,0,9,0,0,1,26,25,1,545,-117.0226896,32.95800621
17010,2006,6.07E+13,170102006,58520,13,74,5,68,0,0,0,1,0,0,27,26,1,546,-117.0209633,32.95801333
17009,2001,6.07E+13,170092001,58520,13,42,10,27,4,0,1,0,0,0,14,14,0,547,-117.0268058,32.95696555
8337,3007,6.07E+13,83373007,66000,14,407,51,230,21,0,70,1,3,31,118,117,1,548,-117.1397559,32.95476416
8336,1003,6.07E+13,83361003,66000,14,39,0,28,0,0,6,0,0,5,12,12,0,549,-117.1373014,32.97009975
8335,2000,6.07E+13,83352000,66000,14,316,28,129,9,0,133,0,0,17,89,89,0,550,-117.1396327,32.96377727
8335,3002,6.07E+13,83353002,66000,14,72,0,26,14,0,31,0,0,1,22,21,1,551,-117.1370272,32.97744109
17029,2005,6.07E+13,170292005,23150,19,37,1,28,0,0,7,0,0,1,11,10,1,552,-117.1875141,33.00894117
8335,1004,6.07E+13,83351004,66000,14,27,0,22,2,0,1,1,0,1,10,9,1,553,-117.1352936,32.98018376
21500,1030,6.07E+13,215001030,66000,14,957,111,655,6,1,143,0,0,41,319,295,24,554,-117.1851102,32.95089984
8351,4004,6.07E+13,83514004,66000,14,59,8,17,0,0,29,0,0,5,16,16,0,556,-117.1509683,32.90462124
8351,2005,6.07E+13,83512005,66000,14,68,13,18,2,0,35,0,0,0,23,22,1,557,-117.1511745,32.90905524
8350,3003,6.07E+13,83503003,66000,14,80,11,11,3,0,54,0,0,1,25,25,0,558,-117.1602927,32.90799919
8345,3002,6.07E+13,83453002,66000,14,86,3,71,0,0,10,0,0,2,39,38,1,559,-117.2023388,32.85010186
8364,2004,6.07E+13,83642004,66000,14,41,1,30,0,0,6,0,0,4,19,17,2,560,-117.228712,32.85878209
8340,2005,6.07E+13,83402005,66000,14,39,10,20,0,0,6,0,0,3,20,16,4,561,-117.2089104,32.86625785
8340,2002,6.07E+13,83402002,66000,14,32,2,25,0,0,5,0,0,0,23,15,8,562,-117.210122,32.86759514
8361,1004,6.07E+13,83611004,66000,14,103,12,64,0,0,16,0,1,10,57,49,8,563,-117.2375013,32.86866414
8313,2016,6.07E+13,83132016,66000,14,54,12,35,0,0,5,0,0,2,26,23,3,564,-117.2448275,32.84883549
8313,2015,6.07E+13,83132015,66000,14,51,0,47,0,0,3,0,0,1,23,20,3,565,-117.2496197,32.85009374
8313,2012,6.07E+13,83132012,66000,14,60,3,54,0,0,2,0,0,1,27,27,0,566,-117.2434884,32.855536
8312,4003,6.07E+13,83124003,66000,14,34,3,31,0,0,0,0,0,0,20,16,4,568,-117.2548087,32.85984615
8310,2010,6.07E+13,83102010,66000,14,33,2,28,0,0,2,0,0,1,23,21,2,569,-117.2484551,32.82127214
8303,1001,6.07E+13,83031001,66000,14,27,2,25,0,0,0,0,0,0,16,12,4,570,-117.2675719,32.84320434
8303,2021,6.07E+13,83032021,66000,14,5,0,5,0,0,0,0,0,0,1,1,0,571,-117.2645537,32.84417651
16100,1009,6.07E+13,161001009,21712,5,199,24,153,3,3,1,0,0,15,73,71,2,572,-116.980212,32.79954516
14804,3002,6.07E+13,148043002,40004,9,60,9,42,0,0,5,0,0,4,26,24,2,573,-117.0364777,32.78185304
14804,1009,6.07E+13,148041009,40004,9,63,10,53,0,0,0,0,0,0,33,33,0,575,-117.0325565,32.78737488
14804,1005,6.07E+13,148041005,40004,9,95,18,72,0,1,3,0,0,1,39,38,1,576,-117.0267819,32.79064031
9802,1014,6.07E+13,98021014,66000,14,61,10,41,1,1,4,0,1,3,25,25,0,577,-117.0211214,32.79223003
14803,1007,6.07E+13,148031007,40004,9,133,22,96,0,2,5,0,0,8,50,47,3,578,-117.0216213,32.78277308
8307,2016,6.07E+13,83072016,66000,14,77,11,51,5,1,6,0,0,3,30,30,0,580,-117.2116914,32.85156523
8306,3003,6.07E+13,83063003,66000,14,89,11,72,0,0,5,1,0,0,35,33,2,581,-117.223645,32.84708433
8301,2008,6.07E+13,83012008,66000,14,119,12,98,1,0,8,0,0,0,53,50,3,582,-117.2386612,32.81810352
8301,1001,6.07E+13,83011001,66000,14,29,3,18,0,1,4,0,0,3,11,11,0,583,-117.2323894,32.82116922
8200,2013,6.07E+13,82002013,66000,14,17,0,14,0,0,3,0,0,0,13,9,4,584,-117.2755796,32.84738981
17305,1015,6.07E+13,173051015,72506,17,46,1,44,0,0,1,0,0,0,17,16,1,585,-117.2559676,33.00574448
15701,2001,6.07E+13,157012001,21712,5,50,8,28,0,0,12,0,0,2,24,23,1,586,-116.9340071,32.79924229
17021,2023,6.07E+13,170212023,58520,13,31,1,29,0,1,0,0,0,0,16,15,1,597,-117.0019305,32.97880122
16807,3007,6.07E+13,168073007,85992,19,18,2,13,0,0,0,3,0,0,5,5,0,598,-116.9110862,32.83017605
16802,1013,6.07E+13,168021013,99999,19,19,0,18,1,0,0,0,0,0,6,5,1,599,-116.8485837,32.86255434
16802,1004,6.07E+13,168021004,99999,19,8,0,8,0,0,0,0,0,0,4,3,1,600,-116.8529795,32.86750271
16806,1012,6.07E+13,168061012,85992,19,12,0,12,0,0,0,0,0,0,8,7,1,601,-116.9263946,32.82691292
8507,1009,6.07E+13,85071009,66000,14,4,2,2,0,0,0,0,0,0,2,2,0,605,-117.1704959,32.83295508
8511,1104,6.07E+13,85111104,66000,14,35,4,24,1,0,6,0,0,0,22,22,0,606,-117.1706346,32.83808185
8511,1097,6.07E+13,85111097,66000,14,33,14,14,0,0,4,1,0,0,19,18,1,607,-117.1703836,32.83721514
16901,4040,6.07E+13,169014040,39766,19,18,0,18,0,0,0,0,0,0,15,13,2,613,-116.9346095,32.86399254
10800,1007,6.07E+13,108001007,16378,3,31,2,29,0,0,0,0,0,0,18,17,1,623,-117.1796827,32.69053522
10800,1019,6.07E+13,108001019,16378,3,48,1,44,0,0,1,0,0,2,28,23,5,624,-117.183689,32.68835246
21800,1014,6.07E+13,218001014,16378,3,6,2,4,0,0,0,0,0,0,3,3,0,625,-117.1876197,32.68874066
8600,3001,6.07E+13,86003001,66000,14,8,5,2,0,0,1,0,0,0,3,2,1,626,-117.174964,32.78860623
8510,4007,6.07E+13,85104007,66000,14,97,11,51,0,1,27,0,0,7,33,32,1,627,-117.1611132,32.80519072
300,4005,6.07E+13,3004005,66000,14,121,15,97,0,0,4,0,3,2,82,76,6,628,-117.1629965,32.74238604
5100,2059,6.07E+13,51002059,66000,14,195,178,4,6,0,6,0,0,1,46,46,0,629,-117.1494382,32.70334951
17029,1022,6.07E+13,170291022,66000,14,7,0,0,0,0,7,0,0,0,2,2,0,630,-117.1678863,32.99119267
202,3014,6.07E+13,2023014,66000,14,42,2,37,0,0,3,0,0,0,22,22,0,631,-117.1704532,32.74605034
4900,2013,6.07E+13,49002013,66000,14,71,54,8,8,0,0,0,0,1,18,17,1,632,-117.1346558,32.69852389
4900,2003,6.07E+13,49002003,66000,14,66,60,3,3,0,0,0,0,0,17,17,0,633,-117.1387657,32.70001766
300,3009,6.07E+13,3003009,66000,14,10,6,4,0,0,0,0,0,0,7,7,0,635,-117.1592561,32.74461698
400,3010,6.07E+13,4003010,66000,14,143,21,102,6,0,9,0,0,5,99,95,4,636,-117.1664215,32.75087247
4800,3015,6.07E+13,48003015,66000,14,35,33,0,2,0,0,0,0,0,10,9,1,637,-117.1388282,32.70661284
4100,2026,6.07E+13,41002026,66000,14,69,52,15,0,0,1,0,0,1,32,30,2,638,-117.1413567,32.71240892
4800,2009,6.07E+13,48002009,66000,14,186,167,10,5,0,1,0,1,2,54,49,5,639,-117.1413276,32.70921466
4800,2000,6.07E+13,48002000,66000,14,41,36,5,0,0,0,0,0,0,17,14,3,640,-117.1388603,32.71133378
500,1012,6.07E+13,5001012,66000,14,24,3,21,0,0,0,0,0,0,9,8,1,641,-117.1497165,32.76137452
500,3003,6.07E+13,5003003,66000,14,69,5,57,1,0,5,0,0,1,44,41,3,642,-117.1484774,32.75840345
500,1014,6.07E+13,5001014,66000,14,65,3,55,3,0,2,0,0,2,52,50,2,643,-117.1485079,32.76170767
9201,4001,6.07E+13,92014001,66000,14,49,10,26,13,0,0,0,0,0,11,11,0,644,-117.1408478,32.80440717
4800,2013,6.07E+13,48002013,66000,14,48,27,1,20,0,0,0,0,0,14,14,0,645,-117.1388395,32.70818073
9201,4004,6.07E+13,92014004,66000,14,10,5,2,0,0,1,0,0,2,3,3,0,646,-117.1420681,32.80404634
900,2001,6.07E+13,9002001,66000,14,280,211,19,31,2,5,10,0,2,101,97,4,647,-117.1384971,32.75124702
800,3006,6.07E+13,8003006,66000,14,59,2,52,0,0,4,0,0,1,26,26,0,648,-117.141826,32.7421826
800,3001,6.07E+13,8003001,66000,14,106,23,69,4,0,4,0,0,6,67,62,5,649,-117.1433989,32.74331781
700,3002,6.07E+13,7003002,66000,14,24,4,13,7,0,0,0,0,0,15,15,0,650,-117.1471725,32.74414806
9509,1006,6.07E+13,95091006,66000,14,2,0,2,0,0,0,0,0,0,2,2,0,653,-117.0945842,32.79860452
17501,1008,6.07E+13,175011008,22678,6,27,2,25,0,0,0,0,0,0,24,17,7,655,-117.2915336,33.04797665
17403,1011,6.07E+13,174031011,22678,6,109,7,96,0,1,3,0,0,2,70,65,5,656,-117.2441981,33.03714534
17403,1013,6.07E+13,174031013,22678,6,58,2,56,0,0,0,0,0,0,47,40,7,657,-117.245622,33.03838742
13314,1008,6.07E+13,133141008,13392,2,12,8,2,0,0,0,2,0,0,3,3,0,658,-116.9390867,32.64311415
13310,1032,6.07E+13,133101032,13392,2,38,17,3,0,0,18,0,0,0,10,10,0,659,-117.0135533,32.62317499
9504,1019,6.07E+13,95041019,66000,14,282,13,89,0,0,170,0,0,10,72,70,2,660,-117.0541251,32.92377799
17110,3003,6.07E+13,171103003,22678,6,16,0,16,0,0,0,0,0,0,6,6,0,661,-117.220786,33.07213611
14602,3005,6.07E+13,146023005,40004,9,118,8,54,16,0,39,0,0,1,39,38,1,662,-117.0292736,32.75189233
16701,1035,6.07E+13,167011035,70224,16,31,6,21,2,0,0,0,0,2,10,10,0,663,-116.9476929,32.83167467
21400,1060,6.07E+13,214001060,66000,14,10,0,8,0,0,1,0,0,1,6,5,1,664,-117.219918,32.73118822
21400,1095,6.07E+13,214001095,66000,14,28,1,16,6,0,5,0,0,0,14,13,1,665,-117.2185652,32.73128291
6600,1012,6.07E+13,66001012,66000,14,144,28,57,24,0,15,1,0,19,37,34,3,666,-117.2067182,32.74401109
19103,2100,6.07E+13,191032100,99999,19,38,2,34,0,0,2,0,0,0,18,18,0,667,-117.1393798,33.25076474
19103,2034,6.07E+13,191032034,99999,19,16,1,14,0,0,1,0,0,0,7,5,2,670,-117.12783,33.27015376
19106,2068,6.07E+13,191062068,81736,19,6,3,3,0,0,0,0,0,0,1,1,0,672,-117.0129119,33.26801864
19103,2045,6.07E+13,191032045,99999,19,71,8,60,0,0,0,0,1,2,35,29,6,673,-117.1286971,33.25911259
19103,2048,6.07E+13,191032048,99999,19,9,0,9,0,0,0,0,0,0,4,4,0,674,-117.1138833,33.2667018
19103,2103,6.07E+13,191032103,99999,19,40,4,36,0,0,0,0,0,0,17,14,3,675,-117.0905778,33.25822019
19103,2075,6.07E+13,191032075,99999,19,17,10,7,0,0,0,0,0,0,4,4,0,676,-117.0700915,33.25645065
19103,2096,6.07E+13,191032096,99999,19,8,0,8,0,0,0,0,0,0,3,3,0,677,-117.0866214,33.26148894
20903,2073,6.07E+13,209032073,99999,19,2,0,0,0,2,0,0,0,0,1,1,0,680,-116.7570546,33.16606433
19107,1070,6.07E+13,191071070,99999,19,3,0,3,0,0,0,0,0,0,1,1,0,681,-116.9410367,33.18900581
21204,2044,6.07E+13,212042044,1192,19,15,0,15,0,0,0,0,0,0,7,7,0,685,-116.7346859,32.81410022
21204,2033,6.07E+13,212042033,1192,19,150,17,124,0,0,2,4,0,3,53,51,2,686,-116.758449,32.8154018
21204,1022,6.07E+13,212041022,1192,19,65,8,51,2,1,2,0,0,1,24,24,0,690,-116.7800579,32.81259306
